objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765E+18,27.8694234,13.23837536,19.33567,17.98756,17.38122,17.05385,16.75097,1035,301,2,146,4.83018E+17,GALAXY,0.01787126,429,51820,25
1.23765E+18,27.86084985,13.05698025,17.64843,16.46624,16.00813,15.81214,15.74405,1035,301,2,146,3.50613E+18,STAR,-0.000106686,3114,54773,283
1.23765E+18,27.90280688,13.23384786,18.12893,16.62675,16.00341,15.75257,15.64193,1035,301,2,146,3.50613E+18,STAR,4.62E-05,3114,54773,296
1.23765E+18,27.78609572,13.21245269,19.29099,18.92544,18.67817,18.68268,18.57193,1035,301,2,146,3.50613E+18,QSO,0.9238315,3114,54773,292
1.23765E+18,27.85562279,13.18878703,18.89766,17.51136,16.83757,16.42712,16.18201,1035,301,2,146,4.84208E+17,GALAXY,0.06323615,430,51877,260
1.23765E+18,27.87466958,13.13171468,15.99982,14.69368,14.00804,13.62044,13.45696,1035,301,2,146,4.84207E+17,GALAXY,0.01612927,430,51877,256
1.23765E+18,27.88750245,13.12664335,19.52528,17.58972,16.54906,16.02934,15.62288,1035,301,2,146,4.83016E+17,GALAXY,0.1085734,429,51820,19
1.23765E+18,27.91258263,13.04832928,19.0787,17.72452,16.95472,16.54229,16.27574,1035,301,2,146,4.83015E+17,GALAXY,0.09477089,429,51820,15
1.23765E+18,27.91247944,13.04478774,19.32137,17.87097,17.22992,16.88699,16.63939,1035,301,2,146,4.84203E+17,GALAXY,0.09479155,430,51877,241
1.23765E+18,27.83724126,13.10670202,19.03296,17.76742,17.25355,16.94556,16.73755,1035,301,2,146,4.84208E+17,GALAXY,0.06243732,430,51877,258
1.23765E+18,28.03040246,13.17882073,19.00606,18.04915,17.71165,17.42515,17.31847,1035,301,2,147,4.84207E+17,GALAXY,0.0618867,430,51877,254
1.23765E+18,28.14392575,13.00570024,17.12043,15.82948,15.35611,15.1673,15.09354,1035,301,2,148,4.84207E+17,STAR,5.02E-05,430,51877,255
1.23765E+18,28.18504121,13.19256153,17.06486,15.50511,14.73543,14.33414,14.00501,1035,301,2,148,4.84197E+17,GALAXY,0.02617838,430,51877,220
1.23765E+18,28.37339241,13.03818406,19.5797,17.78139,16.84442,16.38031,16.03916,1035,301,2,149,4.84195E+17,GALAXY,0.07519476,430,51877,211
1.23765E+18,28.38533059,13.10015189,19.5307,18.14232,18.16259,18.21932,18.27746,1035,301,2,149,3.50611E+18,STAR,-8.84E-05,3114,54773,211
1.23765E+18,28.40846274,13.05918179,18.43331,17.48531,17.19228,17.06746,17.05771,1035,301,2,150,5.24234E+18,STAR,-0.000245365,4656,55828,548
1.23765E+18,28.56335236,12.9796966,19.09741,17.32385,16.39146,15.87602,15.49174,1035,301,2,151,4.84173E+17,GALAXY,0.0871147,430,51877,131
1.23765E+18,28.67040577,13.10585196,18.88882,17.25566,16.5035,16.20006,16.06319,1035,301,2,151,3.50609E+18,STAR,0.000224665,3114,54773,126
1.23765E+18,229.3721999,0.490644708,19.3526,17.89669,17.02844,16.60128,16.26256,752,301,5,573,3.51419E+17,GALAXY,0.1068865,312,51689,504
1.23765E+18,229.4907718,0.472690481,19.24527,17.18633,16.1152,15.64112,15.2549,752,301,5,574,3.5143E+17,GALAXY,0.1146904,312,51689,541
1.23765E+18,229.4519518,0.459056247,18.65735,17.32178,16.74006,16.43202,16.21406,752,301,5,574,3.51432E+17,GALAXY,0.05745656,312,51689,550
1.23765E+18,229.6785319,0.446810468,18.71893,17.55303,16.98645,16.6849,16.47237,752,301,5,575,3.5143E+17,GALAXY,0.05280551,312,51689,543
1.23765E+18,229.7784721,0.436489972,19.00264,17.95834,17.51809,17.33115,17.24854,752,301,5,576,3.51442E+17,STAR,-0.000391209,312,51689,585
1.23765E+18,229.8639375,0.456723707,18.39404,17.25887,17.14219,17.12547,17.14126,752,301,5,576,3.51443E+17,STAR,0.000162551,312,51689,590
1.23765E+18,229.7376876,0.515689006,19.18742,18.01312,17.59209,17.38556,17.27655,752,301,5,576,3.51431E+17,GALAXY,0.006947624,312,51689,547
1.23765E+18,229.9054991,0.443453563,19.3547,17.77061,16.88711,16.38547,16.05736,752,301,5,577,3.52502E+17,GALAXY,0.09146865,313,51673,345
1.23765E+18,230.2193743,0.560740776,19.42733,19.27966,19.59048,19.86852,20.08571,752,301,5,579,4.51728E+18,STAR,-9.49E-05,4012,55327,600
1.23765E+18,230.4077535,0.466026588,17.20734,15.75512,14.98388,14.60878,14.2761,752,301,5,580,3.52515E+17,GALAXY,0.02867431,313,51673,395
1.23765E+18,230.5914168,0.528798627,17.85654,15.90843,15.01138,14.57068,14.23089,752,301,5,581,3.52513E+17,GALAXY,0.05258041,313,51673,385
1.23765E+18,230.6498635,0.569218795,19.4395,18.34606,17.89598,17.57289,17.43036,752,301,5,582,3.52517E+17,GALAXY,0.07618898,313,51673,400
1.23765E+18,230.8180818,0.554910603,18.95091,17.01286,15.99833,15.54242,15.18672,752,301,5,583,3.52523E+17,GALAXY,0.09749297,313,51673,422
1.23765E+18,231.0980716,0.525611202,18.63106,17.57045,16.17062,16.93467,16.661,752,301,5,585,3.52536E+17,STAR,0.000124428,313,51673,469
1.23765E+18,231.2942127,0.442676455,17.46221,17.06691,16.87794,16.86131,16.725,752,301,5,586,4.51734E+18,QSO,0.8034984,4012,55327,848
1.23765E+18,231.2447479,0.507316416,19.35979,17.7796,16.90792,16.4722,16.12705,752,301,5,586,3.52542E+17,GALAXY,0.1146796,313,51673,494
1.23765E+18,231.399287,0.474536693,18.34495,17.17632,16.72369,16.56407,16.47259,752,301,5,587,4.088E+17,STAR,1.18E-05,363,51989,358
1.23765E+18,231.4258203,0.46309124,19.54186,18.26003,17.42892,16.98113,16.68697,752,301,5,587,3.52539E+17,GALAXY,0.1273269,313,51673,483
1.23765E+18,231.4837551,0.563690439,19.23488,17.33521,16.38146,15.89437,15.49413,752,301,5,587,3.52547E+17,GALAXY,0.07723882,313,51673,510
1.23765E+18,231.6569519,0.592637876,17.96254,16.16429,15.39294,14.90381,14.54489,752,301,5,588,3.52546E+17,GALAXY,0.05069121,313,51673,508
1.23765E+18,231.7846312,0.552323489,18.25001,18.58003,19.03522,19.36075,19.58067,752,301,5,589,4.51736E+18,STAR,-3.92E-05,4012,55327,912
1.23765E+18,231.7107059,0.590130375,17.80566,16.59223,16.06062,15.75611,15.58005,752,301,5,589,3.52545E+17,GALAXY,0.05060415,313,51673,504
1.23765E+18,231.8270794,0.57139647,19.25225,17.71097,16.80569,16.33258,15.93953,752,301,5,590,3.52556E+17,GALAXY,0.1159241,313,51673,542
1.23765E+18,231.870894,0.427752268,19.45076,17.61312,16.61744,16.12243,15.73968,752,301,5,590,3.52557E+17,GALAXY,0.07581986,313,51673,545
1.23765E+18,232.0433488,0.493999311,19.26014,18.27402,17.88486,17.56656,17.46192,752,301,5,591,3.52567E+17,GALAXY,0.0849696,313,51673,582
1.23765E+18,232.1180855,0.425498617,18.77701,18.58197,18.51498,18.27264,18.24195,752,301,5,592,4.51737E+18,QSO,1.851836,4012,55327,962
1.23765E+18,232.4216834,0.528075844,19.39115,18.23681,17.66522,17.30622,17.15552,752,301,5,594,4.08795E+17,GALAXY,0.1150499,363,51989,341
1.23765E+18,232.4882653,0.49828063,19.17461,17.05566,16.04446,15.59306,15.20858,752,301,5,594,4.088E+17,GALAXY,0.09404372,363,51989,357
1.23765E+18,232.5652238,0.519654741,19.57235,18.18137,17.38634,16.93528,16.62593,752,301,5,595,4.08808E+17,GALAXY,0.09348191,363,51989,388
1.23765E+18,232.7412038,0.525911984,19.57931,18.55599,17.33827,17.80756,17.4488,752,301,5,596,4.08821E+17,STAR,5.08E-05,363,51989,433
1.23765E+18,232.7937392,0.472226961,18.8985,17.35386,16.59441,16.20499,15.91412,752,301,5,596,4.08818E+17,GALAXY,0.05948211,363,51989,422
1.23765E+18,232.8986245,0.426134202,19.03673,17.40306,16.48184,16.06462,15.74351,752,301,5,597,4.08829E+17,GALAXY,0.08029238,363,51989,463
1.23765E+18,232.9027329,0.558863601,18.9664,17.88164,17.28113,16.89205,16.66426,752,301,5,597,4.08828E+17,GALAXY,0.08800626,363,51989,461
1.23765E+18,232.9919744,0.607895975,19.14365,18.0396,17.46614,17.11486,16.84668,752,301,5,597,4.08834E+17,GALAXY,0.09384681,363,51989,482
1.23765E+18,233.007291,0.557852905,18.60367,16.70164,15.76999,15.31554,14.95008,752,301,5,597,4.08839E+17,GALAXY,0.07216512,363,51989,500
1.23765E+18,233.0681565,0.632300938,18.71739,16.8447,15.91783,15.48379,15.14037,752,301,5,598,4.08838E+17,GALAXY,0.07226273,363,51989,496
1.23765E+18,233.0895267,0.505976601,18.87132,17.0152,16.03411,15.60002,15.24057,752,301,5,598,4.08834E+17,GALAXY,0.08682497,363,51989,483
1.23765E+18,233.147748,0.593394129,19.40572,18.20468,17.57117,17.20986,17.01209,752,301,5,598,4.08841E+17,GALAXY,0.08063264,363,51989,507
1.23765E+18,233.2417977,0.440734796,16.51096,14.53083,13.5704,13.11638,12.81764,752,301,5,599,3.54755E+17,GALAXY,0.03656447,315,51663,352
1.23765E+18,233.2776971,0.448498377,19.12278,17.94234,17.28613,16.89516,16.69047,752,301,5,599,3.54754E+17,GALAXY,0.1421489,315,51663,347
1.23765E+18,233.2934666,0.490755863,18.12934,16.14146,15.23039,14.78253,14.43131,752,301,5,599,4.08842E+17,GALAXY,0.03696278,363,51989,510
1.23765E+18,233.4216926,0.525812892,18.72535,17.42013,17.3076,16.59681,16.43557,752,301,5,600,4.08851E+17,STAR,-9.98E-05,363,51989,542
1.23765E+18,233.3268319,0.589843795,19.35087,18.14243,17.61327,17.2913,17.12773,752,301,5,600,4.08839E+17,GALAXY,0.09456378,363,51989,501
1.23765E+18,233.3673438,0.430494651,18.86234,17.19269,16.34147,15.86481,15.4981,752,301,5,600,3.54755E+17,GALAXY,0.03913505,315,51663,351
1.23765E+18,233.4270162,0.546216616,19.00815,17.93777,17.44642,17.11042,16.95849,752,301,5,600,4.08852E+17,GALAXY,0.08120342,363,51989,545
1.23765E+18,233.6035747,0.63221453,17.89555,17.48888,17.44009,17.49407,17.57184,752,301,5,601,4.08864E+17,STAR,-7.04E-05,363,51989,590
1.23765E+18,233.5777232,0.620157025,19.49983,17.96017,17.26505,16.83799,16.59548,752,301,5,601,4.08862E+17,GALAXY,0.1124019,363,51989,584
1.23765E+18,233.6556327,0.543440041,19.46692,18.01881,17.74425,17.32405,17.22302,752,301,5,602,4.08866E+17,STAR,-4.23E-05,363,51989,599
1.23765E+18,233.7280112,0.517992599,18.94325,17.96598,17.61676,17.47433,17.43642,752,301,5,602,4.51511E+18,STAR,0.000366894,4010,55350,914
1.23765E+18,151.2665991,0.285668074,17.2926,15.93398,15.39302,15.20598,15.12841,756,301,4,237,3.21124E+18,STAR,-0.000144102,2852,54468,628
1.23765E+18,151.2794448,0.229710237,17.33562,16.352,15.9886,15.82226,15.80622,756,301,4,237,3.21124E+18,STAR,0.000464282,2852,54468,626
1.23765E+18,151.2867018,0.417164113,18.78127,17.70708,17.21636,17.03063,16.91743,756,301,4,237,3.21124E+18,STAR,4.19E-05,2852,54468,632
1.23765E+18,151.304804,0.360091405,17.82908,16.79704,16.54489,16.45578,16.45708,756,301,4,237,3.21124E+18,STAR,-8.02E-05,2852,54468,636
1.23765E+18,151.3339202,0.388631832,18.53076,17.20798,16.70215,16.5414,16.45964,756,301,4,237,3.21124E+18,STAR,-4.60E-05,2852,54468,639
1.23765E+18,151.367798,0.37708267,18.1534,17.23622,16.9433,16.84408,16.79436,756,301,4,237,3.21124E+18,STAR,0.001061438,2852,54468,623
1.23765E+18,151.2887503,0.237350741,19.37145,18.37903,18.05954,17.93759,17.94389,756,301,4,237,3.22813E+18,STAR,0.000328875,2867,54479,638
1.23765E+18,151.3105073,0.338101989,18.93153,17.98025,17.6205,17.33697,17.24126,756,301,4,237,3.03003E+17,GALAXY,0.09435425,269,51910,493
1.23765E+18,151.3327546,0.275259061,19.36382,18.08251,17.33688,16.97474,16.66946,756,301,4,237,3.03002E+17,GALAXY,0.1252323,269,51910,492
1.23765E+18,151.4722443,0.324227018,19.1076,18.55116,18.40959,18.40105,18.24441,756,301,4,238,3.03007E+17,QSO,2.492378,269,51910,509
1.23765E+18,151.5062943,0.217011069,18.7437,17.55,17.08163,16.90959,16.83103,756,301,4,238,3.04091E+17,STAR,-0.000151024,270,51909,355
1.23765E+18,151.5576294,0.368917338,19.45897,18.04253,17.38645,16.96939,16.61996,756,301,4,239,3.03005E+17,GALAXY,0.04568858,269,51910,503
1.23765E+18,151.6352962,0.336510897,18.9539,17.22803,16.37891,15.94198,15.62841,756,301,4,239,3.03009E+17,GALAXY,0.08924252,269,51910,515
1.23765E+18,151.6752388,0.26379937,19.42222,19.19809,18.94811,18.97885,18.87939,756,301,4,239,3.03009E+17,QSO,0.878103,269,51910,518
1.23765E+18,151.8922054,0.277256148,16.92191,15.60744,14.99947,14.69341,14.42122,756,301,4,241,3.03027E+17,GALAXY,0.03345294,269,51910,582
1.23765E+18,151.9850322,0.272177362,16.97307,15.19025,14.37664,14.0051,13.70255,756,301,4,241,3.03038E+17,GALAXY,0.03342812,269,51910,623
1.23765E+18,151.9692366,0.303306745,17.54922,17.2918,17.41629,17.40473,17.77333,756,301,4,241,3.0303E+17,GALAXY,0.03379481,269,51910,591
1.23765E+18,152.0553932,0.383116879,17.77079,15.86312,15.01649,14.64611,14.3371,756,301,4,242,3.0304E+17,GALAXY,0.06238078,269,51910,630
1.23765E+18,152.0003218,0.26470997,19.51082,18.37635,17.75369,17.3666,17.15499,756,301,4,242,3.03042E+17,GALAXY,0.1222356,269,51910,635
1.23765E+18,152.003467,0.356476093,18.06429,17.25112,17.04613,16.90485,16.76747,756,301,4,242,3.03039E+17,GALAXY,0.0315523,269,51910,627
1.23765E+18,152.0385264,0.388212872,18.51187,16.52615,15.59085,15.17281,14.8194,756,301,4,242,3.03042E+17,GALAXY,0.06248555,269,51910,638
1.23765E+18,152.047265,0.337261344,19.35236,17.45912,16.48443,16.06031,15.71342,756,301,4,242,3.03042E+17,GALAXY,0.09567286,269,51910,636
1.23765E+18,152.0858527,0.250631224,17.36644,16.25931,15.84351,15.61374,15.42557,756,301,4,242,3.03043E+17,GALAXY,0.0314129,269,51910,640
1.23765E+18,152.1303971,0.356628955,18.22671,16.97756,16.593,16.38558,16.25319,756,301,4,242,3.0409E+17,GALAXY,0.03297864,270,51909,354
1.23765E+18,152.2252781,0.380020858,18.89775,19.16409,19.62355,20.0247,20.34913,756,301,4,243,4.31235E+18,STAR,6.32E-05,3830,55574,574
1.23765E+18,152.1521365,0.221996291,19.22108,17.23232,16.27023,15.80848,15.43745,756,301,4,243,3.04098E+17,GALAXY,0.09512459,270,51909,383
1.23765E+18,152.3067529,0.321775384,18.74638,17.04935,16.29039,15.91345,15.61325,756,301,4,244,3.04109E+17,GALAXY,0.03283598,270,51909,423
1.23765E+18,152.500212,0.30631359,18.35018,18.04409,18.16947,17.89832,17.77543,756,301,4,245,3.0412E+17,QSO,0.6050577,270,51909,461
1.23765E+18,152.5705949,0.333714122,18.27905,17.11799,16.59114,16.2393,16.11033,756,301,4,245,3.04124E+17,GALAXY,0.09241752,270,51909,477
1.23765E+18,152.6543862,0.276831716,19.13185,17.0726,16.07946,15.63099,15.28312,756,301,4,246,3.04125E+17,GALAXY,0.09421418,270,51909,479
1.23765E+18,152.7538567,0.344292487,18.84725,18.69646,18.67468,18.47731,18.47851,756,301,4,247,3.04128E+17,QSO,1.744749,270,51909,491
1.23765E+18,153.5079183,0.362041118,18.8045,17.7086,17.20294,16.87753,16.72716,756,301,4,252,3.04146E+17,GALAXY,0.08364218,270,51909,555
1.23765E+18,153.5239722,0.273234568,18.79669,17.38105,16.69164,16.24858,15.94342,756,301,4,252,3.04144E+17,GALAXY,0.07010274,270,51909,548
1.23765E+18,153.567367,0.306872131,18.90149,16.81552,15.81004,15.36895,15.00124,756,301,4,252,3.04144E+17,GALAXY,0.09508941,270,51909,551
1.23765E+18,153.6050643,0.302108225,19.33702,17.56258,16.63673,16.14473,15.7746,756,301,4,252,3.04143E+17,GALAXY,0.07164221,270,51909,547
1.23765E+18,153.6409525,0.315319554,19.3612,17.32921,16.26753,15.80273,15.40525,756,301,4,253,3.04143E+17,GALAXY,0.116953,270,51909,545
1.23765E+18,153.6423134,0.285691077,19.57801,19.11205,18.28427,17.76364,17.52081,756,301,4,253,3.05217E+17,QSO,0.204668,271,51883,357
1.23765E+18,153.6547623,0.341514341,17.98663,15.87632,14.92589,14.46278,14.10313,756,301,4,253,3.04158E+17,GALAXY,0.07115293,270,51909,600
1.23765E+18,153.6592082,0.306257565,18.75667,17.4958,16.8005,16.39082,16.09074,756,301,4,253,3.05215E+17,GALAXY,0.09404653,271,51883,349
1.23765E+18,153.6763907,0.240304342,19.51498,17.71908,16.7505,16.2527,15.82526,756,301,4,253,3.04157E+17,GALAXY,0.09596653,270,51909,598
1.23765E+18,153.7663828,0.35221447,19.08798,17.36529,16.47758,15.97513,15.57111,756,301,4,253,3.04154E+17,GALAXY,0.06261506,270,51909,587
1.23765E+18,153.9169807,0.22796546,18.5949,17.46082,16.97948,16.5834,16.42196,756,301,4,254,3.04167E+17,GALAXY,0.08264837,270,51909,633
1.23765E+18,154.0308298,0.343942011,18.68446,18.67895,18.96155,19.31004,19.44156,756,301,4,255,4.31247E+18,STAR,0.000108305,3830,55574,979
1.23765E+18,153.9394834,0.276339134,18.73414,16.90474,16.07117,15.67008,15.35196,756,301,4,255,3.05217E+17,GALAXY,0.04546872,271,51883,356
1.23765E+18,154.0361592,0.41793037,19.50457,18.0898,17.29931,16.88134,16.56668,756,301,4,255,3.05235E+17,GALAXY,0.09678293,271,51883,424
1.23765E+18,154.0785811,0.291740935,19.18989,17.24347,16.27907,15.83686,15.46861,756,301,4,255,3.05224E+17,GALAXY,0.09462563,271,51883,382
1.23765E+18,154.1527552,0.225987574,19.57062,19.23352,18.62726,18.10429,17.86061,756,301,4,256,3.05236E+17,QSO,0.1883107,271,51883,427
1.23765E+18,154.1721029,0.258744261,18.56114,17.1606,16.37507,15.94932,15.61319,756,301,4,256,3.05235E+17,GALAXY,0.09584197,271,51883,422
1.23765E+18,154.2482574,0.378316887,18.98437,18.87098,18.82139,18.62853,18.34925,756,301,4,257,3.05238E+17,QSO,2.086109,271,51883,432
1.23765E+18,161.4428298,-0.042658383,17.15389,15.35015,14.71204,14.47325,14.34087,756,301,3,305,2.88124E+18,STAR,0.000113235,2559,54208,232
1.23765E+18,161.4436602,-0.169091553,18.0626,16.5958,15.98307,15.69596,15.53854,756,301,3,305,2.88124E+18,STAR,0.00060708,2559,54208,240
1.23765E+18,161.4565683,-0.0527697,18.61088,17.13977,16.58828,16.374,16.28645,756,301,3,305,2.68984E+18,STAR,3.24E-05,2389,54213,233
1.23765E+18,161.4932293,-0.192245667,19.30395,17.32079,16.5657,16.27233,16.13474,756,301,3,305,2.68984E+18,STAR,6.74E-05,2389,54213,240
1.23765E+18,161.5131894,-0.099075755,19.11634,17.62148,17.05464,16.83174,16.72701,756,301,3,305,2.88123E+18,STAR,0.000123505,2559,54208,198
1.23765E+18,161.5187307,-0.177986708,19.32405,17.68169,17.10512,16.89007,16.78698,756,301,3,305,2.68983E+18,STAR,-3.10E-05,2389,54213,194
1.23765E+18,161.5441452,-0.121843044,17.82768,16.44714,15.97222,15.77034,15.68768,756,301,3,305,2.88123E+18,STAR,0.000353329,2559,54208,199
1.23765E+18,161.5896806,-0.139390033,18.23932,17.24913,16.99509,16.87244,16.88283,756,301,3,306,2.88123E+18,STAR,0.000455892,2559,54208,194
1.23765E+18,161.5976813,-0.123725938,18.56306,17.41163,17.01773,16.8403,16.80348,756,301,3,306,2.88123E+18,STAR,0.000335329,2559,54208,195
1.23765E+18,161.6392295,-0.111928493,19.5775,18.53526,18.15818,18.00863,17.9714,756,301,3,306,2.71234E+18,STAR,0.000585719,2409,54210,167
1.23765E+18,161.6508246,-0.03427154,18.04496,16.92113,16.59071,16.49057,16.42327,756,301,3,306,2.88123E+18,STAR,0.000141942,2559,54208,200
1.23765E+18,161.6784329,-0.161632679,19.46347,17.90801,17.30854,17.02564,16.86848,756,301,3,306,2.68983E+18,STAR,0.000645518,2389,54213,192
1.23765E+18,161.6998686,-0.167956426,19.11721,17.46007,16.84387,16.60608,16.46212,756,301,3,306,2.68983E+18,STAR,-0.000102432,2389,54213,200
1.23765E+18,161.707495,-0.200929164,16.44366,14.89118,14.32441,14.02744,13.87977,756,301,3,306,2.88123E+18,STAR,0.00026762,2559,54208,197
1.23765E+18,161.715234,-0.108551409,17.57148,15.59289,14.71958,14.27395,13.91622,756,301,3,306,3.09669E+17,GALAXY,0.04001037,275,51910,170
1.23765E+18,161.6714427,-0.048648419,18.59288,16.55683,15.60689,15.17174,14.81244,756,301,3,306,3.09671E+17,GALAXY,0.07691381,275,51910,176
1.23765E+18,161.766943,-0.016352841,18.90762,17.51275,16.959,16.76904,16.69106,756,301,3,307,2.88131E+18,STAR,-0.000281904,2559,54208,479
1.23765E+18,161.863318,-0.186441962,16.80448,15.36389,14.80645,14.65287,14.57754,756,301,3,307,2.88123E+18,STAR,6.55E-05,2559,54208,179
1.23765E+18,161.7670751,-0.091987529,19.33989,17.52137,16.6688,16.28283,15.94115,756,301,3,307,3.09669E+17,GALAXY,0.03937567,275,51910,169
1.23765E+18,161.7998304,-0.071294431,18.25384,16.49017,15.55913,15.09225,14.68665,756,301,3,307,3.09669E+17,GALAXY,0.04016168,275,51910,168
1.23765E+18,161.9793184,-0.107278779,16.7269,15.14762,14.60802,14.46086,14.4123,756,301,3,308,2.88123E+18,STAR,2.49E-05,2559,54208,178
1.23765E+18,162.0569492,-0.208508486,18.01415,16.26612,15.63598,15.41193,15.30253,756,301,3,309,2.88122E+18,STAR,9.66E-05,2559,54208,167
1.23765E+18,162.080549,-0.044549352,19.44775,18.47386,18.20933,18.10939,18.05051,756,301,3,309,2.89249E+18,STAR,0.000927291,2569,54234,177
1.23765E+18,162.0813087,-0.01758913,18.61642,17.18082,16.65869,16.46276,16.35942,756,301,3,309,2.88131E+18,STAR,-0.000100533,2559,54208,486
1.23765E+18,162.0818097,-0.023903749,18.73351,17.57104,17.19463,17.06478,17.00491,756,301,3,309,2.68982E+18,STAR,6.24E-05,2389,54213,178
1.23765E+18,162.0826996,-0.0219882,17.52143,16.22416,15.64505,15.31746,15.12244,756,301,3,309,3.09665E+17,GALAXY,0.03879983,275,51910,153
1.23765E+18,162.0972552,-0.018883238,17.14202,16.06824,15.73736,15.60082,15.55591,756,301,3,309,2.88131E+18,STAR,0.000447133,2559,54208,485
1.23765E+18,162.0986211,-0.103126374,18.16409,16.52452,15.75653,15.45819,15.26609,756,301,3,309,2.88122E+18,STAR,0.000191712,2559,54208,145
1.23765E+18,162.1119294,-0.015756866,19.44189,18.37948,18.37128,18.44829,18.56676,756,301,3,309,2.71234E+18,STAR,0.000179318,2409,54210,153
1.23765E+18,162.1515471,-0.16433593,19.44525,17.45414,16.48278,16.07109,15.71302,756,301,3,309,3.09666E+17,GALAXY,0.1143914,275,51910,159
1.23765E+18,162.2182628,-0.06369018,16.13098,14.88174,14.46439,14.32152,14.28702,756,301,3,310,2.71233E+18,STAR,-1.21E-05,2409,54210,145
1.23765E+18,162.2521042,-0.057628849,18.28061,16.5791,15.90827,15.64609,15.50249,756,301,3,310,2.68982E+18,STAR,-7.17E-05,2389,54213,147
1.23765E+18,162.3027116,-0.148570967,18.98696,18.42847,18.18905,18.11359,18.12924,756,301,3,310,4.31671E+18,STAR,0.000219776,3834,55569,32
1.23765E+18,162.3127614,-0.118406279,19.15502,18.88439,18.95928,19.06675,19.30268,756,301,3,310,4.31793E+18,STAR,9.80E-05,3835,55570,386
1.23765E+18,162.3175408,-0.190654623,16.45375,15.16379,14.64925,14.45265,14.37625,756,301,3,310,2.88122E+18,STAR,-7.08E-05,2559,54208,151
1.23765E+18,162.3153197,-0.052420434,19.56375,17.80391,16.90723,16.48856,16.18376,756,301,3,310,3.09654E+17,GALAXY,0.07557589,275,51910,116
